CustID,Txns,Stores,AvgTxnValue,AvgTxnSize,AvgItems,MoB,PchActiveMths,PromoSales,Gender,HHOwn,HHType,HHSize,Age,Distance,Sales
CUST8407,13,4,181.55,2.87,0.47,21,12,11,F,Rented,Apartment,4,31,2.1727,1431.23
CUST8408,8,5,198.05,14.56,13.69,14,4,3,F,Rented,Apartment,1,36,3.7067,784.23
CUST8409,14,9,136.25,6.00,1.85,14,9,5,M,Rented,Apartment,3,40,6.1457,778.27
CUST841,7,5,202.45,13.33,0.18,13,1,1,F,Rented,Apartment,1,33,7.4825,712.64
CUST8410,7,4,143.20,5.98,4.05,21,7,7,M,Owned,Flat,3,30,6.9977,1423.61
CUST8411,12,4,92.85,8.51,5.21,16,2,9,M,Rented,Apartment,3,31,4.9875,897.86
CUST8412,17,17,106.30,1.58,0.90,15,10,10,F,Rented,Apartment,1,25,4.8311,795.94
CUST8413,9,2,202.95,10.75,7.68,18,2,7,F,Owned,Apartment,3,26,3.2944,1107.05
CUST8414,9,9,244.10,7.32,2.64,19,2,9,F,Rented,Apartment,5,37,6.9780,1198.02
CUST8415,9,4,124.70,9.84,3.77,21,5,6,F,Rented,Apartment,6,41,14.3101,1429.96
CUST8416,11,4,88.95,6.29,1.97,20,3,8,F,Rented,Apartment,2,31,2.2165,1326.21
CUST8417,6,1,218.40,5.14,4.61,15,6,3,M,Rented,Apartment,3,38,8.7156,807.03
CUST8418,6,6,156.10,6.91,5.09,24,2,4,M,Owned,Apartment,3,26,5.1273,1777.52
CUST8419,10,9,78.15,6.16,0.33,17,9,1,M,Owned,Flat,1,33,6.0412,983.50
CUST842,8,5,150.70,7.40,4.76,15,3,8,F,Owned,Flat,5,29,7.1224,799.45
CUST8420,12,5,186.90,2.60,1.50,17,4,1,F,Rented,Flat,3,27,2.4379,1041.03
CUST8421,11,1,131.45,2.87,1.89,14,7,3,F,Rented,Flat,3,44,2.8611,722.07
CUST8422,3,2,178.05,4.80,2.54,19,3,1,M,Rented,Flat,3,36,9.4773,1229.71
CUST8423,8,6,189.35,8.30,1.05,19,3,1,F,Rented,Apartment,2,31,10.6109,1236.91
CUST8424,10,8,161.75,2.04,1.50,14,6,4,M,Rented,Flat,3,30,4.9878,763.02
CUST8425,12,5,157.25,4.06,0.76,20,8,4,M,Rented,Apartment,3,29,6.8571,1285.35
CUST8426,8,3,173.00,7.97,2.30,14,1,2,M,Rented,Apartment,2,30,6.4504,777.80
CUST8427,8,8,191.50,4.52,0.60,24,7,1,F,Owned,Apartment,5,30,7.1197,1800.24
CUST8428,11,2,117.45,5.26,0.85,15,5,6,F,Owned,Flat,5,28,4.9546,870.27
CUST8429,10,2,102.05,3.31,1.71,16,3,5,F,Rented,Flat,2,38,0.3372,940.37
CUST843,11,4,150.35,6.55,0.46,17,11,10,F,Rented,Apartment,6,29,6.6677,1025.07
CUST8430,12,4,31.60,5.60,3.67,13,6,4,M,Rented,Apartment,2,30,3.2750,644.36
CUST8431,9,9,204.00,6.52,2.67,15,6,4,F,Rented,Apartment,1,27,4.0825,867.17
CUST8432,8,7,138.45,7.99,2.44,16,5,4,F,Rented,Flat,2,31,4.9458,940.64
CUST8433,7,2,165.85,10.20,4.48,17,2,5,F,Rented,Apartment,2,34,11.6141,1050.37
CUST8434,7,5,195.95,6.45,2.90,19,4,5,M,Owned,Flat,5,26,8.5144,1226.05
CUST8435,7,6,223.70,11.42,4.80,14,1,6,F,Owned,Apartment,3,33,4.7667,771.08
CUST8436,9,5,116.60,3.68,0.85,16,5,8,F,Rented,Apartment,3,34,3.4178,925.98
CUST8437,6,1,153.75,11.06,8.54,19,4,6,F,Rented,Apartment,3,43,1.5755,1202.35
CUST8438,9,9,204.25,7.73,5.63,14,9,9,F,Rented,Apartment,4,26,2.3431,757.46
CUST8439,9,2,162.45,9.59,2.27,15,4,2,F,Owned,Apartment,5,29,2.5997,879.35
CUST844,7,3,155.45,9.49,1.04,20,1,5,F,Rented,Flat,5,26,5.1857,1316.53
CUST8440,9,9,242.35,3.49,2.56,13,4,9,F,Owned,Flat,4,27,3.5082,666.78
CUST8441,10,7,112.40,2.89,0.52,15,8,2,M,Rented,Apartment,4,38,9.4606,848.96
CUST8442,11,10,125.25,4.43,2.14,19,10,7,F,Rented,Flat,1,34,4.7619,1214.97
CUST8443,10,8,108.65,5.46,2.34,17,7,2,M,Rented,Apartment,3,24,5.7760,989.43
CUST8444,9,8,169.50,4.88,3.97,18,8,9,M,Owned,Flat,2,33,5.0635,1118.59
CUST8445,6,3,170.55,9.44,6.63,18,1,3,M,Rented,Apartment,2,33,4.5334,1132.56
CUST8446,4,1,197.65,9.99,2.11,17,1,4,F,Rented,Apartment,3,35,2.7619,1031.42
CUST8447,8,6,172.90,7.55,0.11,15,1,3,F,Owned,Apartment,4,33,2.0813,834.57
CUST8448,12,1,115.60,4.68,1.64,17,8,10,F,Rented,Flat,3,32,5.1821,1024.17
CUST8449,11,4,79.10,3.02,1.24,14,3,11,M,Owned,Flat,2,31,2.5520,707.10
CUST845,13,12,55.40,5.31,1.64,15,1,6,F,Rented,Apartment,2,35,3.4610,795.72
CUST8450,9,1,157.80,8.11,3.12,21,8,3,M,Rented,Apartment,6,28,1.9925,1409.50
CUST8451,11,5,104.45,4.36,3.47,13,9,11,F,Rented,Apartment,3,33,1.6645,616.73
CUST8452,6,2,180.80,7.69,1.86,18,1,4,M,Rented,Flat,2,30,5.9355,1091.93
CUST8453,4,2,264.75,18.32,13.96,21,2,3,M,Rented,Flat,7,33,4.6729,1495.46
CUST8454,8,4,142.80,10.30,0.20,15,8,2,F,Rented,Apartment,2,35,2.1700,828.52
CUST8455,9,6,233.65,2.99,0.10,21,1,3,M,Rented,Apartment,3,34,14.7531,1480.84
CUST8456,11,8,57.55,5.48,4.13,16,6,5,M,Rented,Apartment,4,25,11.4324,934.60
CUST8457,9,9,246.65,4.93,3.31,13,2,8,M,Owned,Flat,1,37,9.0675,712.73
CUST8458,5,1,230.75,7.53,1.09,16,1,5,F,Owned,Apartment,6,29,9.6367,960.45
CUST8459,6,2,191.00,10.61,8.92,15,3,4,M,Rented,Apartment,1,38,2.3954,881.23
CUST846,10,8,65.15,3.45,0.09,22,6,3,F,Rented,Apartment,5,33,5.2934,1507.06
CUST8460,7,1,187.50,5.48,1.78,13,5,6,F,Rented,Apartment,3,31,4.1519,685.81
CUST8461,10,8,47.70,4.61,1.03,22,3,8,M,Owned,Flat,3,,4.4977,1527.02
CUST8462,10,10,51.60,1.65,0.77,18,5,7,F,Owned,Flat,4,34,15.7899,1091.00
CUST8463,11,5,156.45,3.43,1.04,17,10,7,M,Rented,Apartment,2,37,1.8994,1019.72
CUST8464,10,7,120.85,1.70,0.25,14,10,9,F,Rented,Apartment,8,27,2.0114,767.10
CUST8465,7,5,222.35,6.09,3.85,13,7,2,F,Rented,Apartment,3,33,1.9624,644.38
CUST8466,12,5,91.25,3.60,2.04,13,3,3,F,Owned,Flat,4,40,4.6168,693.16
CUST8467,10,6,126.05,3.94,1.16,16,6,6,M,Owned,Flat,3,25,9.8065,883.26
CUST8468,9,3,198.35,8.90,0.81,15,8,6,F,Rented,Apartment,6,35,8.6097,876.77
CUST8469,12,11,156.50,2.79,0.95,13,10,10,F,Rented,Flat,3,33,1.1315,728.78
CUST847,12,7,97.00,1.91,0.64,20,7,7,M,Owned,Apartment,3,34,2.5040,1306.12
CUST8470,8,2,180.55,8.38,3.70,18,6,1,M,Owned,Apartment,1,29,2.8682,1102.56
CUST8471,5,5,155.90,9.54,0.12,19,1,5,F,Owned,Flat,5,34,1.3723,1165.50
CUST8472,13,12,113.90,1.91,0.31,27,8,7,F,Owned,Apartment,3,27,0.8947,2204.43
CUST8473,7,2,82.25,9.91,4.60,16,5,7,F,Rented,Apartment,3,30,3.2623,910.25
CUST8474,11,7,129.35,6.21,2.21,21,9,5,M,Owned,Apartment,2,30,4.5239,1438.30
CUST8475,11,3,120.80,2.68,0.17,20,9,9,M,Owned,Apartment,7,31,5.6591,1351.19
CUST8476,10,4,104.10,2.24,0.67,15,4,5,F,Owned,Flat,5,42,4.1186,802.52
CUST8477,11,4,76.70,2.88,0.32,20,6,5,M,Owned,Apartment,4,41,5.6256,1303.88
CUST8478,6,5,234.60,6.14,3.88,22,4,6,F,Rented,Apartment,4,31,10.1931,1600.28
CUST8479,10,6,181.90,5.07,0.13,16,4,1,M,Rented,Apartment,4,32,3.5986,940.85
CUST848,12,11,91.70,3.49,1.82,15,9,11,M,Rented,Flat,5,35,2.3439,843.95
CUST8480,7,7,137.75,6.73,0.76,13,6,4,M,Rented,Apartment,3,36,2.8014,663.63
CUST8481,6,4,108.45,8.68,6.48,16,6,5,M,Rented,Apartment,3,32,6.7930,924.77
CUST8482,8,8,229.10,8.32,4.29,26,7,1,F,Rented,Flat,3,25,5.3369,2070.71
CUST8483,8,5,219.45,11.91,3.11,21,3,2,M,Rented,Flat,2,29,10.8375,1451.21
CUST8484,7,2,237.70,5.05,3.53,18,1,2,F,Rented,Apartment,2,39,5.3788,1144.72
CUST8485,5,4,193.65,8.49,5.16,13,5,1,F,Rented,Flat,3,32,12.8985,678.85
CUST8486,13,9,157.70,4.22,3.98,17,4,13,F,Rented,Flat,3,33,2.4689,1014.51
CUST8487,10,3,161.15,2.37,0.63,19,4,5,M,Rented,Apartment,3,33,7.9283,1228.63
CUST8488,5,1,175.80,9.11,3.17,16,4,4,F,Owned,Flat,3,42,3.4445,909.58
CUST8489,15,12,47.15,8.29,0.25,19,6,8,M,Owned,Apartment,3,31,1.0430,1215.25
CUST849,9,9,235.30,9.48,4.35,15,9,7,F,Rented,Apartment,6,32,8.6486,842.81
CUST8490,6,2,161.70,7.69,4.85,13,2,2,M,Rented,Apartment,2,34,8.3710,741.09
CUST8491,14,7,98.40,3.66,0.40,20,3,4,F,Owned,Apartment,2,35,4.5129,1287.35
CUST8492,11,9,122.15,1.53,0.67,20,5,7,F,Rented,Flat,5,32,6.5723,1286.01
CUST8493,15,6,115.05,5.44,2.12,16,2,1,F,Rented,Apartment,3,27,3.8004,927.13
CUST8494,10,2,94.80,8.11,1.84,17,2,10,F,Rented,Apartment,6,32,6.1119,958.62
CUST8495,8,4,177.50,7.67,2.06,14,2,5,M,Rented,Apartment,3,34,1.2008,797.79
CUST8496,4,2,245.15,13.84,5.83,15,2,2,F,Owned,Flat,5,35,3.6880,839.07
CUST8497,9,5,125.80,8.41,3.95,16,6,9,F,Owned,Apartment,1,31,7.7298,961.17
CUST8498,8,4,146.75,8.04,0.85,14,3,3,M,Rented,Apartment,3,34,14.0415,744.71
CUST8499,12,9,137.05,2.82,1.54,20,5,9,F,Rented,Flat,3,38,5.6879,1297.69
CUST85,5,1,156.80,7.73,2.99,14,2,4,M,Rented,Apartment,2,36,1.4157,812.68
CUST850,11,10,131.40,0.53,0.06,18,7,1,F,Rented,Apartment,3,37,2.6956,1140.34
CUST8500,8,7,143.40,10.19,6.55,13,7,7,M,Rented,Apartment,1,27,2.7477,692.13
CUST8501,7,3,84.55,5.80,2.75,13,6,3,M,Rented,Flat,2,34,6.0592,677.88
CUST8502,8,2,177.85,4.71,2.55,16,8,4,F,Rented,Apartment,1,25,10.0097,954.56
CUST8503,10,3,60.30,0.81,0.24,17,6,1,M,Owned,Apartment,4,33,3.7891,1018.62
CUST8504,6,6,186.15,5.63,1.38,17,3,5,F,Owned,Apartment,3,33,1.9353,998.39
CUST8505,9,5,221.80,6.60,2.67,21,9,8,F,Rented,Apartment,1,36,5.9488,1434.93
CUST8506,7,1,218.45,7.97,4.13,16,1,1,F,Rented,Apartment,5,36,6.2775,931.42
CUST8507,10,10,141.00,4.84,3.20,16,10,1,F,Owned,Flat,2,30,5.1865,876.92
CUST8508,12,2,69.15,4.35,2.20,20,1,5,F,Rented,Apartment,4,36,0.5497,1301.02
CUST8509,7,3,87.65,11.60,4.54,16,7,5,F,Rented,Flat,1,25,2.3677,971.87
CUST851,9,7,199.10,5.72,4.22,14,4,8,M,Owned,Apartment,5,32,0.3950,768.42
CUST8510,11,11,105.60,2.72,0.49,15,3,4,M,Owned,Apartment,2,31,2.0470,832.26
CUST8511,9,3,210.55,5.35,0.51,25,2,1,F,Rented,Apartment,3,36,7.1899,1980.77
CUST8512,12,3,132.70,7.21,2.69,13,8,11,M,Rented,Apartment,3,45,2.2875,716.86
CUST8513,11,9,100.15,3.81,1.32,22,2,2,F,Rented,Flat,7,45,2.6176,1561.29
CUST8514,12,2,103.05,5.94,0.78,24,12,3,F,Owned,Apartment,1,38,3.4450,1835.28
CUST8515,11,4,116.40,5.27,0.08,14,2,9,F,Rented,Apartment,4,40,9.1796,809.61
CUST8516,8,3,181.40,6.93,4.25,16,4,4,F,Rented,Flat,2,38,0.7127,952.80
CUST8517,14,8,122.30,3.24,1.21,17,7,7,M,Rented,Apartment,3,32,1.0343,1007.53
CUST8518,7,1,147.40,4.34,0.79,16,2,1,F,Rented,Apartment,3,34,10.7455,929.80
CUST8519,11,10,119.15,6.36,2.42,20,8,10,F,Owned,Flat,2,37,8.6208,1320.51
CUST852,11,11,121.10,7.97,6.76,14,11,8,M,Owned,Apartment,3,27,9.6304,730.04
CUST8520,11,3,94.75,1.73,0.95,14,7,11,F,Owned,Apartment,1,31,2.0166,732.20
CUST8521,7,1,147.10,5.50,0.21,22,6,2,F,Rented,Apartment,3,26,3.4849,1580.66
CUST8522,9,7,201.45,3.16,1.69,15,8,1,M,Rented,Flat,1,28,4.8591,829.94
CUST8523,4,4,149.65,7.93,5.47,15,4,2,F,Owned,Apartment,3,33,6.2753,845.83
CUST8524,10,2,149.75,1.33,0.64,19,6,8,F,Rented,Flat,1,37,0.6593,1238.57
CUST8525,12,12,111.20,1.66,0.92,19,4,6,F,Owned,Apartment,2,30,5.4368,1214.65
CUST8526,6,2,115.95,7.07,6.58,28,6,2,F,Rented,Apartment,3,38,2.6425,2398.19
CUST8527,9,8,277.90,9.05,4.26,15,6,8,F,Owned,Apartment,2,30,18.6273,855.07
CUST8528,6,1,231.85,7.39,4.14,14,6,6,M,Owned,Flat,3,35,11.4605,750.88
CUST8529,11,6,99.45,4.11,2.56,22,6,7,M,Rented,Flat,4,31,8.5225,1558.22
CUST853,9,9,205.80,4.78,0.83,17,9,4,M,Rented,Apartment,4,35,7.7133,1065.49
CUST8530,13,13,107.20,4.08,3.17,15,5,6,F,Rented,Flat,4,27,3.0078,819.89
CUST8531,8,2,213.80,9.07,4.44,16,5,7,F,Rented,Apartment,3,36,2.4447,956.15
CUST8532,10,10,112.60,4.77,3.10,20,9,9,F,Rented,Apartment,3,28,6.3215,1310.45
CUST8533,10,4,90.90,4.08,0.36,15,7,5,F,Rented,Apartment,1,27,6.4373,802.52
CUST8534,11,3,161.15,5.22,4.89,13,11,11,M,Owned,Flat,2,22,3.8927,683.28
CUST8535,6,3,98.45,8.66,2.85,13,5,3,F,Rented,Flat,3,33,5.8174,660.82
CUST8536,10,3,122.20,4.55,2.17,20,4,8,F,Rented,Apartment,2,29,3.5589,1301.28
CUST8537,8,3,117.10,7.88,1.74,14,5,8,F,Rented,Flat,2,30,1.8375,778.18
CUST8538,6,2,183.75,10.82,1.30,14,2,4,F,Owned,Flat,3,30,1.2095,745.48
CUST8539,8,5,208.90,8.08,2.65,18,1,4,F,Rented,Flat,1,29,3.3882,1079.36
CUST854,11,2,69.80,5.29,3.84,17,7,8,F,Rented,Apartment,5,32,1.7741,1031.66
CUST8540,7,1,216.60,7.28,2.62,16,5,7,M,Owned,Flat,4,34,6.6273,927.61
CUST8541,7,5,222.95,11.41,2.75,13,5,1,F,Rented,Flat,3,28,4.1250,702.04
CUST8542,10,6,101.45,2.47,1.01,19,7,8,F,Rented,Apartment,5,29,3.2356,1217.76
CUST8543,11,7,114.05,3.92,1.12,13,5,9,M,Owned,Apartment,6,28,2.5081,669.92
CUST8544,9,6,138.65,6.42,4.76,18,5,8,M,Rented,Flat,2,34,6.2581,1114.09
CUST8545,13,9,157.05,8.00,5.27,16,1,1,M,Rented,Apartment,3,28,12.1451,950.69
CUST8546,3,1,202.70,7.32,4.74,19,2,3,F,Rented,Apartment,5,31,4.0197,1198.70
CUST8547,6,1,174.75,5.23,1.91,23,2,3,F,Rented,Apartment,7,40,9.3802,1651.33
CUST8548,9,5,140.75,8.65,7.52,17,1,9,F,Rented,Apartment,2,32,3.8574,1025.99
CUST8549,6,1,177.25,6.25,1.80,18,1,2,F,Owned,Apartment,3,45,1.7332,1117.36
CUST855,9,2,263.70,8.07,3.45,20,5,1,F,Rented,Apartment,3,38,1.3271,1370.15
CUST8550,9,9,240.50,10.20,3.62,15,1,4,M,Owned,Apartment,3,29,2.7845,851.45
CUST8551,6,2,176.70,7.32,0.27,18,1,3,M,Owned,Apartment,3,40,2.6633,1091.85
CUST8552,6,4,228.30,7.76,4.97,18,6,6,F,Owned,Apartment,3,34,14.3290,1113.86
CUST8553,8,4,212.00,8.66,5.69,18,2,6,F,Rented,Apartment,3,44,14.5196,1089.86
CUST8554,5,3,208.45,6.59,1.18,15,1,5,F,Owned,Apartment,4,37,6.7518,862.90
CUST8555,4,1,176.85,6.91,3.96,16,3,2,F,Rented,Apartment,3,33,5.3594,922.60
CUST8556,7,6,292.05,11.22,9.18,20,6,7,F,Owned,Flat,3,40,1.2453,1367.89
CUST8557,12,5,124.85,1.40,0.53,17,5,5,F,Rented,Flat,1,42,3.2084,1011.92
CUST8558,7,3,238.60,4.64,1.73,25,5,6,F,Owned,Apartment,3,28,1.0893,1983.31
CUST8559,6,2,168.00,2.86,1.55,15,1,5,F,Owned,Flat,5,37,2.0245,866.94
CUST856,9,8,141.90,7.38,1.72,15,3,7,M,Owned,Apartment,1,35,1.3679,831.71
CUST8560,7,2,154.70,3.49,2.41,19,7,3,M,Rented,Apartment,1,39,2.6644,1263.23
CUST8561,7,5,181.95,9.54,1.36,14,2,2,F,Rented,Apartment,1,26,6.1389,747.89
CUST8562,7,3,203.55,6.62,3.31,24,3,2,F,Owned,Apartment,4,26,1.9810,1803.27
CUST8563,17,17,97.35,2.77,1.11,19,12,12,M,Owned,Apartment,2,32,11.4290,1209.94
CUST8564,11,7,93.40,2.37,0.07,21,8,3,F,Rented,Apartment,1,28,3.8461,1439.79
CUST8565,5,1,151.00,7.15,3.72,16,2,4,F,Rented,Flat,3,44,4.7177,910.02
CUST8566,9,8,184.80,12.66,1.91,13,5,6,F,Rented,Apartment,2,36,5.8823,698.68
CUST8567,10,9,134.35,2.13,0.46,14,2,9,M,Rented,Apartment,3,33,6.3059,736.08
CUST8568,10,7,150.75,2.45,0.30,14,7,3,F,Owned,Flat,2,31,8.8156,756.32
CUST8569,9,3,218.45,5.51,3.91,17,1,4,F,Rented,Apartment,1,46,13.6281,990.64
CUST857,12,2,106.15,2.91,0.88,16,9,10,F,Rented,Apartment,2,29,3.4881,945.59
CUST8570,11,4,126.50,2.97,0.18,13,4,7,M,Rented,Apartment,1,28,6.1711,675.93
CUST8571,9,5,213.15,7.39,3.06,27,9,2,M,Rented,Apartment,2,32,4.6289,2219.45
CUST8572,10,1,139.50,3.37,2.48,22,2,4,F,Rented,Flat,4,22,8.3119,1525.83
CUST8573,3,2,189.50,10.66,4.79,15,1,2,F,Rented,Flat,6,36,2.7974,839.22
CUST8574,8,2,164.70,9.16,5.13,17,5,5,M,Rented,Apartment,9,25,3.5078,1029.69
CUST8575,9,5,219.15,8.45,3.85,20,3,2,F,Owned,Apartment,1,27,6.0174,1333.07
CUST8576,10,3,123.25,4.09,0.35,16,3,9,M,Rented,Apartment,3,34,10.7979,950.35
CUST8577,11,10,129.90,5.21,4.54,21,1,8,F,Rented,Apartment,1,31,5.8228,1393.52
CUST8578,6,4,188.30,6.14,4.12,15,4,2,F,Rented,Flat,5,25,7.9648,836.49
CUST8579,9,7,210.85,4.91,1.37,17,2,6,F,Rented,Apartment,5,34,9.8275,983.85
CUST858,17,14,120.85,6.22,3.12,18,11,8,M,Rented,Flat,4,27,11.1388,1086.60
CUST8580,9,5,203.80,5.61,0.24,17,1,8,F,Rented,Apartment,2,39,7.9234,1007.14
CUST8581,4,4,125.45,12.77,5.92,22,4,2,F,Rented,Flat,5,39,0.8811,1512.48
CUST8582,11,3,81.25,3.75,1.06,21,4,8,F,Rented,Flat,2,36,0.8101,1394.37
CUST8583,9,3,208.75,7.98,3.56,15,6,2,F,Rented,Flat,4,29,4.7074,822.61
CUST8584,6,6,206.20,6.99,2.10,15,1,6,F,Rented,Apartment,1,38,6.3323,880.98
CUST8585,6,4,122.65,5.87,1.39,18,1,5,M,Rented,Flat,6,36,3.3557,1106.12
CUST8586,10,1,33.60,4.21,2.93,20,5,10,M,Owned,Apartment,3,34,2.2493,1338.58
CUST8587,10,1,134.15,3.07,1.94,18,8,1,M,Rented,Apartment,6,30,6.3890,1098.17
CUST8588,5,4,190.80,3.55,0.93,18,3,5,M,Rented,Flat,3,41,3.9155,1124.84
CUST8589,4,1,139.25,7.89,4.53,17,3,1,F,Rented,Apartment,1,30,1.9715,1039.66
CUST859,11,5,60.25,2.43,1.46,20,4,11,F,Rented,Apartment,2,29,3.8014,1286.51
CUST8590,7,2,233.25,6.68,0.80,18,1,1,F,Rented,Flat,4,23,5.8335,1096.02
CUST8591,7,6,83.10,9.91,7.59,23,3,7,F,Rented,Apartment,1,32,1.9264,1688.31
CUST8592,10,6,189.90,4.61,1.61,15,8,3,F,Owned,Flat,1,42,2.6805,840.94
CUST8593,15,3,57.05,3.97,2.23,24,1,9,F,Rented,Flat,3,27,0.3543,1815.28
CUST8594,7,2,207.75,5.59,4.11,17,2,4,F,Owned,Apartment,5,36,3.4242,998.83
CUST8595,7,1,222.15,5.53,2.81,19,7,7,M,Rented,Flat,3,42,4.7798,1184.63
CUST8596,13,13,52.00,3.15,1.61,26,9,8,M,Owned,Apartment,3,31,2.6889,2044.55
CUST8597,5,2,205.00,8.09,7.85,25,2,2,F,Rented,Apartment,4,26,4.1721,1960.04
CUST8598,6,5,178.80,9.30,6.42,19,5,5,F,Owned,Flat,4,28,10.5068,1228.17
CUST8599,7,7,207.20,3.42,0.90,19,2,7,F,Owned,Apartment,1,34,4.6149,1238.92
CUST86,9,6,258.70,6.77,3.36,15,9,5,F,Rented,Flat,3,31,0.5255,849.38
CUST860,8,4,186.90,6.90,2.76,19,8,2,F,Owned,Flat,3,36,5.3856,1219.61
CUST8600,7,3,224.15,3.83,0.45,15,1,1,F,Rented,Apartment,1,31,2.9165,833.19
CUST8601,7,5,154.15,2.13,0.57,23,7,1,M,Rented,Apartment,3,38,10.9860,1697.88
CUST8602,10,10,144.35,3.27,1.00,17,5,7,M,Rented,Apartment,3,31,5.5938,1044.40
CUST8603,9,5,158.00,7.71,3.96,21,1,2,F,Rented,Apartment,5,31,12.9796,1426.94
CUST8604,12,11,125.25,4.55,0.09,18,11,2,F,Rented,Apartment,4,29,0.6130,1152.08
CUST8605,12,8,159.40,5.82,0.72,22,8,12,F,Rented,Flat,2,27,2.9778,1579.58
CUST8606,9,3,216.10,6.91,4.13,16,4,1,M,Owned,Apartment,1,38,6.3245,925.00
CUST8607,4,4,127.50,7.70,6.59,16,2,4,F,Owned,Apartment,1,33,7.8964,924.53
CUST8608,11,3,98.80,2.49,0.32,13,2,6,M,Rented,Apartment,2,27,11.7996,681.37
CUST8609,16,6,91.95,2.32,1.63,22,7,5,M,Owned,Apartment,3,28,4.0781,1550.32
CUST861,7,4,202.25,11.66,3.37,18,1,6,F,Rented,Flat,5,27,1.0668,1142.53
CUST8610,9,4,188.25,3.86,0.46,20,2,4,F,Owned,Apartment,4,30,0.9560,1323.72
CUST8611,7,7,272.65,9.80,3.78,15,7,3,F,Rented,Flat,2,30,2.5432,808.40
CUST8612,6,1,112.85,10.02,3.70,14,1,5,F,Rented,Apartment,4,38,3.5756,760.57
CUST8613,6,5,270.30,5.87,1.21,13,1,6,F,Owned,Apartment,4,49,1.4929,707.21
CUST8614,9,6,160.20,6.72,2.00,18,8,9,M,Owned,Apartment,4,28,10.2058,1133.21
CUST8615,9,5,250.00,10.64,9.59,14,7,1,F,Rented,Apartment,1,30,1.2569,782.31
CUST8616,15,13,129.60,8.15,1.75,15,10,3,F,Owned,Flat,4,31,5.8059,844.19
CUST8617,14,6,131.75,5.12,0.21,15,4,4,M,Rented,Apartment,2,38,3.4832,847.92
CUST8618,9,9,250.20,5.17,2.83,17,6,4,F,Rented,Apartment,4,40,2.5597,1014.05
CUST8619,11,6,187.95,1.50,0.33,15,11,9,F,Owned,Apartment,3,36,2.1286,841.95
CUST862,10,7,118.00,3.34,1.26,26,6,8,M,Rented,Flat,1,34,0.0868,2182.18
CUST8620,8,6,216.30,5.50,3.76,13,7,3,F,Owned,Apartment,2,33,0.1318,803.16
CUST8621,6,1,230.60,6.75,1.38,15,3,5,M,Rented,Apartment,1,29,5.4513,861.57
CUST8622,13,13,110.50,12.60,2.73,20,3,10,F,Owned,Flat,4,43,10.8853,1277.53
CUST8623,10,7,110.95,4.69,1.23,22,9,8,M,Rented,Apartment,2,33,1.2831,1529.12
CUST8624,12,7,97.40,9.04,2.65,17,11,2,M,Rented,Apartment,2,36,5.0374,1040.59
CUST8625,7,6,168.50,6.09,5.99,13,6,1,F,Rented,Flat,3,38,4.1472,718.18
CUST8626,10,4,58.60,5.73,4.93,13,9,10,F,Rented,Apartment,4,39,3.7697,633.73
CUST8627,8,1,167.55,13.17,11.01,13,3,5,M,Owned,Apartment,4,24,4.4736,625.91
CUST8628,9,4,143.30,5.14,0.71,20,7,7,F,Owned,Flat,6,42,2.5461,1304.60
CUST8629,7,1,198.05,6.10,4.10,20,3,5,M,Owned,Flat,4,30,3.0979,1364.10
CUST863,12,1,31.55,4.24,0.34,14,11,6,M,Rented,Apartment,3,31,13.0745,688.14
CUST8630,4,4,162.15,4.97,0.93,20,3,2,F,Rented,Apartment,2,30,3.3911,1312.37
CUST8631,5,1,174.00,8.62,2.94,22,4,5,M,Owned,Flat,3,29,12.9369,1505.81
CUST8632,9,6,207.10,2.65,0.10,15,7,6,F,Rented,Apartment,2,37,4.2649,817.08
CUST8633,9,3,191.50,9.16,6.57,17,2,4,M,Rented,Apartment,2,29,3.0897,1017.79
CUST8634,9,5,220.45,8.24,6.45,15,6,7,F,Owned,Apartment,1,31,5.1651,846.51
CUST8635,11,7,109.50,2.05,0.58,21,7,10,F,Owned,Apartment,1,29,3.0903,1422.23
CUST8636,11,1,133.20,5.75,3.73,18,3,7,F,Owned,Apartment,3,39,8.6482,1136.57
CUST8637,8,6,192.10,11.60,8.41,14,6,8,M,Owned,Apartment,5,36,8.5286,774.36
CUST8638,8,3,205.70,8.46,5.61,14,8,5,M,Rented,Flat,3,32,0.0972,834.72
CUST8639,11,4,107.95,6.04,4.59,14,5,5,M,Rented,Apartment,1,34,8.3740,780.89
CUST864,15,8,111.70,3.54,2.35,19,5,6,F,Rented,Apartment,5,35,3.7418,1190.75
CUST8640,4,2,161.05,8.41,7.10,13,4,1,M,Rented,Flat,1,40,2.6811,689.41
CUST8641,11,3,118.40,3.95,1.29,19,1,9,M,Rented,Apartment,3,31,3.5946,1207.75
CUST8642,8,6,210.75,3.26,0.62,21,3,5,M,Rented,Flat,2,33,11.6975,1446.05
CUST8643,7,5,134.75,6.42,4.55,18,2,4,M,Rented,Apartment,2,36,9.0402,1088.68
CUST8644,11,1,72.35,3.83,2.17,18,6,3,F,Owned,Flat,2,47,2.5769,1078.77
CUST8645,8,7,210.60,7.96,3.00,16,4,3,M,Owned,Apartment,3,26,1.1793,984.25
CUST8646,9,8,163.90,5.45,0.01,14,3,8,M,Rented,Apartment,1,31,4.0472,787.74
CUST8647,7,3,80.30,3.96,2.51,19,1,5,F,Rented,Flat,1,39,3.9147,1141.05
